,Source.Id,Source.Identifier,Source.Gender,Source.Credits.Position,Source.Type,Destination.Id,Destination.Identifier,Destination.Year.Released,Destination.IMDB.Rating,Destination.IMDB.VoteCount,Destination.Genres,Destination.Script,Destination.Type,Transaction.Id,Transaction.Type
5510,u5510,EDDIE,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310224,Correlation
5511,u5511,EDNA,f,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310225,Correlation
5512,u5512,ERIC,m,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310226,Correlation
5513,u5513,GERALD,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310227,Correlation
5514,u5514,GLENDA,f,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310228,Correlation
5515,u5515,HARRY,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310229,Correlation
5516,u5516,KEITH,m,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310230,Correlation
5517,u5517,KINNEAR,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310231,Correlation
5518,u5518,MARGARET,f,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310232,Correlation
5519,u5519,PETER,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310233,Correlation
5520,u5520,SID,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310234,Correlation
5521,u5521,THORPE,?,?,Person,m367,get carter,2000,4.80,14319,"['action', 'crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/getcarter.html,Document,310235,Correlation
5522,u5522,AARONOW,m,4,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310236,Correlation
5523,u5523,BAYLEN,?,?,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310237,Correlation
5524,u5524,LEVENE,m,2,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310238,Correlation
5525,u5525,LINGK,m,7,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310239,Correlation
5526,u5526,MOSS,m,5,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310240,Correlation
5527,u5527,ROMA,m,1,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310241,Correlation
5528,u5528,WILLIAMSON,m,6,Person,m368,glengarry glen ross,1992,7.90,32882,['drama'],http://www.dailyscript.com/scripts/glengarry.html,Document,310242,Correlation
5529,u5529,ANTHONY,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310243,Correlation
5530,u5530,CICCI,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310244,Correlation
5531,u5531,CLEMENZA,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310245,Correlation
5532,u5532,CONNIE,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310246,Correlation
5533,u5533,DEANNA,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310247,Correlation
5534,u5534,DON CORLEONE,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310248,Correlation
5535,u5535,DON FRANCESCO,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310249,Correlation
5536,u5536,FANUCCI,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310250,Correlation
5537,u5537,FBI MAN #1,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310251,Correlation
5538,u5538,FREDO,m,5,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310252,Correlation
5539,u5539,GENCO,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310253,Correlation
5540,u5540,HAGEN,m,2,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310254,Correlation
5541,u5541,KAY,f,3,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310255,Correlation
5542,u5542,KLINGMAN,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310256,Correlation
5543,u5543,MAMA,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310257,Correlation
5544,u5544,MAN,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310258,Correlation
5545,u5545,MICHAEL,m,1,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310259,Correlation
5546,u5546,NERI,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310260,Correlation
5547,u5547,OLA,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310261,Correlation
5548,u5548,PENTANGELI,m,8,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310262,Correlation
5549,u5549,ROBERTO,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310263,Correlation
5550,u5550,ROCCO,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310264,Correlation
5551,u5551,ROSATO,m,36,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310265,Correlation
5552,u5552,ROTH,m,7,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310266,Correlation
5553,u5553,SAM ROTH,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310267,Correlation
5554,u5554,SANDRA,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310268,Correlation
5555,u5555,SENATOR,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310269,Correlation
5556,u5556,SENATOR GEARY,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310270,Correlation
5557,u5557,SENATOR KANE,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310271,Correlation
5558,u5558,TESSIO,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310272,Correlation
5559,u5559,VITO,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310273,Correlation
5560,u5560,WIDOW,?,?,Person,m369,the godfather: part ii,1974,9.00,251290,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/godfather2.html,Document,310274,Correlation
5561,u5561,BETTY,f,4,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310275,Correlation
5562,u5562,CLAY,m,2,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310276,Correlation
5563,u5563,DAVID,m,5,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310277,Correlation
5564,u5564,DR. PAYNE,?,?,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310278,Correlation
5565,u5565,DWIGHT,?,?,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310279,Correlation
5566,u5566,ELSA LANCHESTER,?,?,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310280,Correlation
5567,u5567,ERNEST THESIGER,?,?,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310281,Correlation
5568,u5568,HANNA,f,3,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310282,Correlation
5569,u5569,HARRY,?,?,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310283,Correlation
5570,u5570,KAY,m,8,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310284,Correlation
5571,u5571,PRINCESS MARGARET,?,?,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310285,Correlation
5572,u5572,WHALE,m,1,Person,m370,gods and monsters,1998,7.50,16063,"['biography', 'drama']",http://www.dailyscript.com/scripts/Gods%20And%20Monsters.txt,Document,310286,Correlation
5573,u5573,ATLEY JACKSON,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310287,Correlation
5574,u5574,CALITRI,m,13,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310288,Correlation
5575,u5575,DETECTIVE CASTLEBECK,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310289,Correlation
5576,u5576,DETECTIVE DRYCOFF,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310290,Correlation
5577,u5577,DONNY ASTRICKY,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310291,Correlation
5578,u5578,FREB,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310292,Correlation
5579,u5579,HELEN RAINES,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310293,Correlation
5580,u5580,JUDGE CROFT,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310294,Correlation
5581,u5581,KIP,m,2,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310295,Correlation
5582,u5582,MEMPHIS,m,1,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310296,Correlation
5583,u5583,MIRROR MAN,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310297,Correlation
5584,u5584,OTTO,m,12,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310298,Correlation
5585,u5585,SWAY,f,3,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310299,Correlation
5586,u5586,TOBY,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310300,Correlation
5587,u5587,TOM,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310301,Correlation
5588,u5588,TUMBLER,?,?,Person,m371,gone in sixty seconds,2000,6.00,74474,"['action', 'crime', 'thriller']",http://www.dailyscript.com/scripts/gone_in_60_seconds.html,Document,310302,Correlation
5589,u5589,ANGIE,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310303,Correlation
5590,u5590,BILLY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310304,Correlation
5591,u5591,HENRY,m,2,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310305,Correlation
5592,u5592,JIMMY,m,1,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310306,Correlation
5593,u5593,JUDY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310307,Correlation
5594,u5594,KAREN,f,4,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310308,Correlation
5595,u5595,KAREN'S MOTHER,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310309,Correlation
5596,u5596,MARTY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310310,Correlation
5597,u5597,MCDONALD,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310311,Correlation
5598,u5598,MICKEY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310312,Correlation
5599,u5599,ROBIN,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310313,Correlation
5600,u5600,SONNY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310314,Correlation
5601,u5601,TODDY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310315,Correlation
5602,u5602,TOMMY,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310316,Correlation
5603,u5603,VARIO,?,?,Person,m372,goodfellas,1990,8.80,234582,"['crime', 'drama', 'thriller']",http://www.dailyscript.com/scripts/goodfellas.html,Document,310317,Correlation
5604,u5604,ALL,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310318,Correlation
5605,u5605,BILLY,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310319,Correlation
5606,u5606,CHUCKIE,m,3,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310320,Correlation
5607,u5607,CLARK,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310321,Correlation
5608,u5608,DYTRESS,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310322,Correlation
5609,u5609,EXECUTIVE,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310323,Correlation
5610,u5610,HYPNOTIST,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310324,Correlation
5611,u5611,LAMBEAU,m,4,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310325,Correlation
5612,u5612,MORGAN,m,6,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310326,Correlation
5613,u5613,PEKEC,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310327,Correlation
5614,u5614,PSYCHOLOGIST,m,29,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310328,Correlation
5615,u5615,SEAN,m,1,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310329,Correlation
5616,u5616,SKYLAR,f,5,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310330,Correlation
5617,u5617,STUDENT,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310331,Correlation
5618,u5618,TERRY,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310332,Correlation
5619,u5619,TIMMY,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310333,Correlation
5620,u5620,TOM,?,?,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310334,Correlation
5621,u5621,WILL,m,2,Person,m373,good will hunting,1997,8.10,154419,['drama'],http://www.moviescriptsandscreenplays.com/BenandMatt/goodwillhunting.txt,Document,310335,Correlation
5622,u5622,AGENT,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310336,Correlation
5623,u5623,AL,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310337,Correlation
5624,u5624,BILL,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310338,Correlation
5625,u5625,BLONDE GIRL,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310339,Correlation
5626,u5626,BOOKKEEPER,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310340,Correlation
5627,u5627,CARETAKER,m,16,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310341,Correlation
5628,u5628,CASY,m,3,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310342,Correlation
5629,u5629,CONNIE,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310343,Correlation
5630,u5630,COP,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310344,Correlation
5631,u5631,DAVIS,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310345,Correlation
5632,u5632,DRIVER,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310346,Correlation
5633,u5633,FIRST BOY,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310347,Correlation
5634,u5634,FLOYD,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310348,Correlation
5635,u5635,FRANK,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310349,Correlation
5636,u5636,GIRL,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310350,Correlation
5637,u5637,GRAMPA,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310351,Correlation
5638,u5638,GUARD,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310352,Correlation
5639,u5639,JOHN,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310353,Correlation
5640,u5640,MA,f,2,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310354,Correlation
5641,u5641,MAE,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310355,Correlation
5642,u5642,MIGRANT,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310356,Correlation
5643,u5643,MULEY,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310357,Correlation
5644,u5644,PA,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310358,Correlation
5645,u5645,ROSASHARN,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310359,Correlation
5646,u5646,RUTHIE,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310360,Correlation
5647,u5647,RUTHIE'S VOICE,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310361,Correlation
5648,u5648,SECOND MAN,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310362,Correlation
5649,u5649,SPENCER,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310363,Correlation
5650,u5650,THE MAN,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310364,Correlation
5651,u5651,TIM,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310365,Correlation
5652,u5652,TOM,m,1,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310366,Correlation
5653,u5653,WINFIELD,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310367,Correlation
5654,u5654,WINFIELD'S VOICE,?,?,Person,m374,the grapes of wrath,1940,8.30,23850,['drama'],"http://www.dailyscript.com/scripts/Grapes%20Of%20Wrath,%20The.txt",Document,310368,Correlation
5655,u5655,AMY,?,?,Person,m375,grosse pointe blank,1997,7.40,41877,"['comedy', 'crime', 'romance', 'thriller']",http://www.dailyscript.com/scripts/Grosse%20Pointe%20Blank.txt,Document,310369,Correlation
5656,u5656,ARLENE,?,?,Person,m375,grosse pointe blank,1997,7.40,41877,"['comedy', 'crime', 'romance', 'thriller']",http://www.dailyscript.com/scripts/Grosse%20Pointe%20Blank.txt,Document,310370,Correlation
